State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Assam,Nagaon,Ambagan APMC,Cabbage,Cabbage,FAQ,76,2025-12-20,2026-06-30,193,1.0,22.0,42,56.00000000000001
Assam,Nagaon,Ambagan APMC,Potato,Potato,FAQ,119,2026-01-01,2026-09-03,246,1.0,22.0,77,65.2542372881356
Assam,Nagaon,Ambagan APMC,Pumpkin,Pumpkin,FAQ,123,2025-12-20,2026-09-03,258,1.0,22.0,77,63.114754098360656
Assam,Nagaon,Ambagan APMC,Tomato,Tomato,FAQ,127,2025-12-20,2026-09-03,258,1.0,22.0,82,65.07936507936508
Assam,Nagaon,Dhing APMC,Cabbage,Cabbage,FAQ,84,2025-12-18,2026-05-21,155,1.0,10.0,51,61.44578313253012
Assam,Nagaon,Dhing APMC,Cabbage,Cabbage,Local,2,2025-12-16,2025-12-17,2,1.0,1.0,1,100.0
Assam,Nagaon,Dhing APMC,Onion,Onion,FAQ,78,2025-12-18,2026-09-03,260,1.0,63.0,43,55.84415584415584
Assam,Nagaon,Dhing APMC,Onion,Onion,Local,2,2025-12-16,2025-12-17,2,1.0,1.0,1,100.0
Assam,Nagaon,Dhing APMC,Potato,Local,FAQ,2,2025-12-24,2026-02-10,49,48.0,48.0,0,0.0
Assam,Nagaon,Dhing APMC,Potato,Potato,FAQ,131,2025-12-18,2026-09-03,260,1.0,10.0,72,55.38461538461539
Assam,Nagaon,Dhing APMC,Potato,Potato,Local,2,2025-12-16,2025-12-17,2,1.0,1.0,1,100.0
Assam,Nagaon,Dhing APMC,Pumpkin,Pumpkin,FAQ,53,2025-12-18,2026-08-12,238,2.0,40.0,20,38.46153846153847
Assam,Nagaon,Dhing APMC,Tomato,Tomato,FAQ,94,2025-12-18,2026-09-03,260,2.0,40.0,45,48.38709677419355
Assam,Nagaon,Dhing APMC,Tomato,Tomato,Local,2,2025-12-16,2025-12-17,2,1.0,1.0,1,100.0
Assam,Nagaon,Doomdumia APMC,Cabbage,Cabbage,FAQ,78,2025-12-20,2026-05-21,153,1.0,10.0,44,57.14285714285714
Assam,Nagaon,Doomdumia APMC,Onion,Big,FAQ,1,2025-12-26,2025-12-26,1,,,0,0.0
Assam,Nagaon,Doomdumia APMC,Onion,Local,FAQ,1,2025-12-22,2025-12-22,1,,,0,0.0
Assam,Nagaon,Doomdumia APMC,Onion,Onion,FAQ,60,2025-12-29,2026-09-03,249,2.0,65.0,26,44.06779661016949
Assam,Nagaon,Doomdumia APMC,Potato,Desi,FAQ,2,2026-02-18,2026-03-20,31,30.0,30.0,0,0.0
Assam,Nagaon,Doomdumia APMC,Potato,Local,FAQ,3,2025-12-20,2025-12-24,5,2.0,2.0,0,0.0
Assam,Nagaon,Doomdumia APMC,Potato,Potato,FAQ,122,2025-12-23,2026-08-31,252,1.0,10.0,64,52.892561983471076
Assam,Nagaon,Doomdumia APMC,Pumpkin,Other,FAQ,1,2026-01-17,2026-01-17,1,,,0,0.0
Assam,Nagaon,Doomdumia APMC,Pumpkin,Pumpkin,FAQ,133,2025-12-22,2026-09-03,256,1.0,10.0,77,58.333333333333336
Assam,Nagaon,Doomdumia APMC,Tomato,Tomato,FAQ,89,2025-12-20,2026-09-03,258,2.0,33.0,37,42.04545454545455
Assam,Nagaon,Haibargaon APMC,Cabbage,Cabbage,FAQ,78,2025-12-20,2026-06-30,193,1.0,22.0,45,58.44155844155844
Assam,Nagaon,Haibargaon APMC,Potato,Potato,FAQ,118,2026-01-02,2026-09-03,245,1.0,22.0,76,64.95726495726495
Assam,Nagaon,Haibargaon APMC,Pumpkin,Pumpkin,FAQ,125,2025-12-20,2026-09-03,258,1.0,22.0,78,62.903225806451616
Assam,Nagaon,Haibargaon APMC,Tomato,Tomato,FAQ,128,2025-12-20,2026-09-03,258,1.0,22.0,82,64.56692913385827
Assam,Nagaon,Lanka APMC,Cabbage,Cabbage,FAQ,3,2026-01-20,2026-02-10,22,10.5,14.0,0,0.0
Assam,Nagaon,Lanka APMC,Onion,Onion,FAQ,2,2026-01-27,2026-02-10,15,14.0,14.0,0,0.0
Assam,Nagaon,Lanka APMC,Potato,Potato,FAQ,3,2026-01-20,2026-02-10,22,10.5,14.0,0,0.0
Assam,Nagaon,Lanka APMC,Pumpkin,Pumpkin,FAQ,1,2026-01-20,2026-01-20,1,,,0,0.0
Assam,Nagaon,Lanka APMC,Tomato,Tomato,FAQ,3,2026-01-20,2026-02-10,22,10.5,14.0,0,0.0
Assam,Nalbari,Nalbari APMC,Cabbage,Cabbage,FAQ,51,2025-12-22,2026-02-24,65,1.0,4.0,39,78.0
Assam,Nalbari,Nalbari APMC,Onion,Other,FAQ,51,2025-12-22,2026-02-24,65,1.0,4.0,39,78.0
Assam,Nalbari,Nalbari APMC,Potato,Other,FAQ,6,2025-12-22,2025-12-28,7,1.0,2.0,4,80.0
Assam,Nalbari,Nalbari APMC,Potato,Potato,FAQ,45,2025-12-29,2026-02-24,58,1.0,4.0,34,77.27272727272727
Assam,Nalbari,Nalbari APMC,Pumpkin,Pumpkin,FAQ,51,2025-12-22,2026-02-24,65,1.0,4.0,39,78.0
Assam,Nalbari,Nalbari APMC,Tomato,Tomato,FAQ,42,2026-01-01,2026-02-24,55,1.0,4.0,31,75.60975609756098
Assam,Sibsagar,Chairaideo APMC,Cabbage,Cabbage,FAQ,2,2025-12-26,2025-12-27,2,1.0,1.0,1,100.0
Assam,Sibsagar,Chairaideo APMC,Onion,Onion,FAQ,2,2025-12-26,2025-12-27,2,1.0,1.0,1,100.0
Assam,Sibsagar,Chairaideo APMC,Potato,Potato,FAQ,2,2025-12-26,2025-12-27,2,1.0,1.0,1,100.0
Assam,Sibsagar,Chairaideo APMC,Pumpkin,Pumpkin,FAQ,1,2025-12-26,2025-12-26,1,,,0,0.0
Assam,Sibsagar,Chairaideo APMC,Tomato,Tomato,FAQ,2,2025-12-26,2025-12-27,2,1.0,1.0,1,100.0
Assam,Sibsagar,Sivasagar APMC,Cabbage,Cabbage,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sibsagar,Sivasagar APMC,Onion,Onion,FAQ,54,2025-12-26,2026-02-19,56,1.0,2.0,51,96.22641509433963
Assam,Sibsagar,Sivasagar APMC,Onion,Other,FAQ,1,2025-12-31,2025-12-31,1,,,0,0.0
Assam,Sibsagar,Sivasagar APMC,Potato,Potato,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sibsagar,Sivasagar APMC,Pumpkin,Pumpkin,FAQ,1,2025-12-26,2025-12-26,1,,,0,0.0
Assam,Sibsagar,Sivasagar APMC,Tomato,Tomato,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sibsagar,Sonari APMC,Cabbage,Cabbage,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sibsagar,Sonari APMC,Onion,Onion,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sibsagar,Sonari APMC,Potato,Potato,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sibsagar,Sonari APMC,Tomato,Tomato,FAQ,55,2025-12-26,2026-02-19,56,1.0,2.0,53,98.14814814814815
Assam,Sonitpur,Biswanath Chairaili APMC,Cabbage,Cabbage,FAQ,4,2026-06-03,2026-06-17,15,1.0,12.0,2,66.66666666666666
Assam,Sonitpur,Biswanath Chairaili APMC,Onion,Onion,FAQ,6,2026-06-03,2026-06-19,17,1.0,12.0,4,80.0
Assam,Sonitpur,Biswanath Chairaili APMC,Potato,F.A.Q.,FAQ,6,2026-06-03,2026-06-19,17,1.0,12.0,4,80.0
Assam,Sonitpur,Biswanath Chairaili APMC,Pumpkin,Pumpkin,FAQ,5,2026-06-03,2026-06-18,16,1.0,12.0,3,75.0
Assam,Sonitpur,Biswanath Chairaili APMC,Tomato,Tomato,FAQ,3,2026-06-03,2026-06-17,15,7.0,13.0,1,50.0
Assam,Sonitpur,Dhekiajuli APMC,Cabbage,Cabbage,FAQ,38,2026-06-10,2026-08-20,72,2.0,9.0,18,48.64864864864865
Assam,Sonitpur,Dhekiajuli APMC,Cabbage,Other,FAQ,99,2025-12-20,2026-06-14,177,1.0,10.0,62,63.26530612244898
Assam,Sonitpur,Dhekiajuli APMC,Onion,Onion,FAQ,40,2025-12-21,2026-08-20,243,2.0,160.0,16,41.02564102564102
Assam,Sonitpur,Dhekiajuli APMC,Onion,Other,FAQ,95,2025-12-20,2026-06-13,176,1.0,10.0,57,60.63829787234043
Assam,Sonitpur,Dhekiajuli APMC,Potato,Local,FAQ,60,2025-12-21,2026-04-23,124,1.0,11.0,33,55.932203389830505
Assam,Sonitpur,Dhekiajuli APMC,Potato,Other,FAQ,40,2025-12-20,2026-08-08,232,1.0,118.0,25,64.1025641025641
Assam,Sonitpur,Dhekiajuli APMC,Potato,Potato,FAQ,35,2026-05-21,2026-08-20,92,1.5,23.0,17,50.0
Assam,Sonitpur,Dhekiajuli APMC,Pumpkin,Pumpkin,FAQ,119,2025-12-23,2026-08-16,237,1.0,12.0,68,57.6271186440678
Assam,Sonitpur,Dhekiajuli APMC,Tomato,Other,FAQ,91,2025-12-20,2026-06-11,174,1.0,10.0,54,60.0
Assam,Tinsukia,Tinsukia Market,Cabbage,Cabbage,FAQ,86,2026-03-02,2026-09-03,186,1.0,87.0,74,87.05882352941177
Assam,Tinsukia,Tinsukia Market,Onion,Onion,FAQ,87,2026-03-02,2026-09-03,186,1.0,87.0,73,84.88372093023256
Assam,Tinsukia,Tinsukia Market,Potato,Potato,FAQ,89,2026-03-02,2026-09-03,186,1.0,87.0,77,87.5
Assam,Tinsukia,Tinsukia Market,Pumpkin,Other,FAQ,80,2026-03-02,2026-09-03,186,1.0,87.0,64,81.0126582278481
Assam,Tinsukia,Tinsukia Market,Tomato,Other,FAQ,1,2026-03-08,2026-03-08,1,,,0,0.0
Assam,Tinsukia,Tinsukia Market,Tomato,Tomato,FAQ,73,2026-03-03,2026-09-02,184,1.0,87.0,54,75.0
Bihar,Araria,Forbesganj APMC,Potato,Jyoti,FAQ,1,2025-11-23,2025-11-23,1,,,0,0.0
Bihar,Araria,Raniganj APMC,Onion,Onion,Grade A,1,2026-07-11,2026-07-11,1,,,0,0.0
Bihar,Araria,Raniganj APMC,Potato,Red Nanital,Grade A,1,2026-07-11,2026-07-11,1,,,0,0.0
Bihar,Aurangabad,Daunagar APMC,Onion,1st Sort,Local,3,2026-08-08,2026-08-11,4,1.5,2.0,1,50.0
Bihar,Aurangabad,Daunagar APMC,Potato,Red Nanital,Local,3,2026-08-08,2026-08-11,4,1.5,2.0,1,50.0
Bihar,Banka,Barahat APMC,Onion,Medium,FAQ,124,2025-11-09,2026-04-01,144,1.0,5.0,109,88.6178861788618
Bihar,Banka,Barahat APMC,Onion,Medium,Local,3,2026-07-05,2026-07-07,3,1.0,1.0,2,100.0
Bihar,Begusarai,Balliah APMC,Onion,1st Sort,Grade A,66,2026-06-05,2026-09-03,91,1.0,8.0,52,80.0
Bihar,Begusarai,Balliah APMC,Onion,1st Sort,Grade B,66,2026-06-05,2026-09-03,91,1.0,8.0,52,80.0
Bihar,Begusarai,Balliah APMC,Onion,1st Sort,Grade C,66,2026-06-05,2026-09-03,91,1.0,7.0,52,80.0
Bihar,Begusarai,Balliah APMC,Potato,Local,Grade A,70,2026-06-05,2026-09-03,91,1.0,8.0,59,85.5072463768116
Bihar,Begusarai,Balliah APMC,Potato,Local,Grade B,68,2026-06-05,2026-09-03,91,1.0,8.0,56,83.5820895522388
Bihar,Begusarai,Balliah APMC,Potato,Local,Grade C,68,2026-06-05,2026-09-03,91,1.0,8.0,56,83.5820895522388
Bihar,Begusarai,Begusarai APMC,Onion,Onion,Medium,7,2026-06-12,2026-08-05,55,4.0,25.0,1,16.666666666666664
Bihar,Begusarai,Begusarai APMC,Onion,Other,Medium,6,2026-06-11,2026-07-16,36,4.0,22.0,0,0.0
Bihar,Begusarai,Begusarai APMC,Potato,Desi,Medium,6,2026-06-11,2026-08-03,54,1.0,46.0,3,60.0
Bihar,Begusarai,Begusarai APMC,Potato,Potato,Medium,8,2026-07-06,2026-08-05,31,2.0,20.0,3,42.857142857142854
Bihar,Begusarai,Begusarai APMC,Tomato,Deshi,Medium,5,2026-06-11,2026-07-10,30,4.5,18.0,0,0.0
Bihar,Begusarai,Teghra APMC,Cabbage,Cabbage,Local,2,2026-06-18,2026-06-19,2,1.0,1.0,1,100.0
Bihar,Begusarai,Teghra APMC,Potato,Potato,Local,1,2026-06-13,2026-06-13,1,,,0,0.0
Bihar,Begusarai,Teghra APMC,Tomato,Tomato,Local,2,2026-06-18,2026-07-29,42,41.0,41.0,0,0.0
Bihar,Bhagalpur,Kahalgaon APMC,Cabbage,Cabbage,Grade A,1,2026-06-10,2026-06-10,1,,,0,0.0
Bihar,Bhagalpur,Kahalgaon APMC,Onion,Other,Grade A,9,2026-06-10,2026-07-08,29,3.5,5.0,0,0.0
Bihar,Bhagalpur,Kahalgaon APMC,Potato,Other,Grade A,9,2026-06-10,2026-07-08,29,3.5,5.0,0,0.0
Bihar,Bhagalpur,Kahalgaon APMC,Tomato,Deshi,Grade A,1,2026-06-10,2026-06-10,1,,,0,0.0
Bihar,Bhojpur,Aarah APMC,Potato,Jyoti,FAQ,115,2025-11-09,2026-03-30,142,1.0,3.0,96,84.21052631578947
Bihar,Bhojpur,Piro APMC,Onion,1st Sort,FAQ,5,2026-06-04,2026-07-18,45,1.0,41.0,3,75.0
Bihar,Bhojpur,Piro APMC,Onion,Medium,FAQ,29,2025-11-10,2026-02-23,106,2.0,26.0,5,17.857142857142858
Bihar,Bhojpur,Piro APMC,Potato,Jyoti,FAQ,29,2025-11-10,2026-02-23,106,2.0,26.0,5,17.857142857142858
Bihar,Bhojpur,Piro APMC,Potato,Other,FAQ,5,2026-06-04,2026-07-18,45,1.0,41.0,3,75.0
Bihar,Bhojpur,Piro APMC,Potato,Red Nanital,FAQ,5,2026-06-04,2026-07-18,45,1.0,41.0,3,75.0
Bihar,Buxar,Brahmpur APMC,Onion,Medium,FAQ,26,2025-12-06,2026-01-06,32,1.0,6.0,23,92.0
Bihar,Buxar,Brahmpur APMC,Onion,White,FAQ,26,2025-12-10,2026-01-06,28,1.0,2.0,23,92.0
Bihar,Buxar,Brahmpur APMC,Potato,Jyoti,FAQ,41,2025-11-12,2026-01-27,77,1.0,21.0,31,77.5
Bihar,Buxar,Buxur APMC,Cabbage,Cabbage,Local,3,2026-07-31,2026-08-16,17,8.0,8.0,0,0.0
Bihar,Buxar,Buxur APMC,Onion,1st Sort,Grade A,1,2026-08-12,2026-08-12,1,,,0,0.0
Bihar,Buxar,Buxur APMC,Onion,1st Sort,Local,6,2026-08-11,2026-09-03,24,1.0,16.0,3,60.0
Bihar,Buxar,Buxur APMC,Potato,Jyoti,FAQ,67,2025-11-09,2026-04-01,144,1.0,12.0,39,59.09090909090909
Bihar,Buxar,Buxur APMC,Potato,Jyoti,Grade A,2,2026-08-01,2026-08-11,11,10.0,10.0,0,0.0
Bihar,Buxar,Buxur APMC,Potato,Jyoti,Local,20,2026-07-30,2026-09-03,36,1.0,6.0,12,63.1578947368421
Bihar,Buxar,Buxur APMC,Potato,Red Nanital,Local,2,2026-07-30,2026-08-13,15,14.0,14.0,0,0.0
Bihar,Buxar,Buxur APMC,Tomato,Deshi,Grade A,1,2026-08-12,2026-08-12,1,,,0,0.0
Bihar,Buxar,Buxur APMC,Tomato,Deshi,Local,15,2026-08-08,2026-09-03,27,1.5,4.0,7,50.0
Bihar,Buxar,Dumarao APMC,Tomato,Deshi,Local,1,2026-07-29,2026-07-29,1,,,0,0.0
Bihar,Chhapra,Chhapra APMC,Onion,Other,Grade A,80,2026-06-08,2026-09-03,88,1.0,3.0,72,91.13924050632912
Bihar,Chhapra,Chhapra APMC,Onion,Other,Grade B,2,2026-06-08,2026-06-09,2,1.0,1.0,1,100.0
Bihar,Chhapra,Chhapra APMC,Onion,Other,Grade C,2,2026-06-08,2026-06-09,2,1.0,1.0,1,100.0
Bihar,Chhapra,Chhapra APMC,Potato,Other,Grade A,80,2026-06-08,2026-09-03,88,1.0,3.0,72,91.13924050632912
Bihar,Chhapra,Chhapra APMC,Potato,Other,Grade B,2,2026-06-08,2026-06-09,2,1.0,1.0,1,100.0
Bihar,Chhapra,Chhapra APMC,Potato,Other,Grade C,2,2026-06-08,2026-06-09,2,1.0,1.0,1,100.0
Bihar,Chhapra,Chhapra APMC,Tomato,Other,Grade A,5,2026-06-17,2026-08-06,51,7.5,31.0,0,0.0
Bihar,Darbhanga,Bahadurpur (Ekmi Ghat) APMC,Cabbage,Cabbage,Grade B,1,2026-06-14,2026-06-14,1,,,0,0.0
Bihar,Darbhanga,Bahadurpur (Ekmi Ghat) APMC,Cabbage,Cabbage,Grade C,5,2026-06-09,2026-06-24,16,2.5,9.0,2,50.0
Bihar,Darbhanga,Bahadurpur (Ekmi Ghat) APMC,Tomato,Deshi,Grade B,2,2026-06-08,2026-06-25,18,17.0,17.0,0,0.0
Bihar,Darbhanga,Bahadurpur (Ekmi Ghat) APMC,Tomato,Deshi,Grade C,2,2026-06-12,2026-06-22,11,10.0,10.0,0,0.0
Bihar,Darbhanga,Darbhanga APMC,Onion,Nasik,FAQ,12,2026-06-05,2026-06-20,16,1.0,3.0,8,72.72727272727273
Bihar,Darbhanga,Darbhanga APMC,Onion,Nasik,Grade A,43,2026-06-09,2026-08-03,56,1.0,3.0,33,78.57142857142857
Bihar,Darbhanga,Darbhanga APMC,Onion,Red,FAQ,1,2026-06-04,2026-06-04,1,,,0,0.0
Bihar,Darbhanga,Darbhanga APMC,Potato,Desi,FAQ,12,2026-06-04,2026-06-19,16,1.0,3.0,8,72.72727272727273
Bihar,Darbhanga,Darbhanga APMC,Potato,Desi,Grade A,44,2026-06-05,2026-08-03,60,1.0,5.0,34,79.06976744186046
Bihar,East Champaran/ Motihari,Chakia APMC,Onion,1st Sort,Grade A,21,2026-06-12,2026-08-15,65,2.0,15.0,8,40.0
Bihar,East Champaran/ Motihari,Chakia APMC,Potato,Jyoti,FAQ,74,2025-11-08,2026-04-01,145,2.0,8.0,36,49.31506849315068
Bihar,East Champaran/ Motihari,Chakia APMC,Potato,Jyoti,Grade A,3,2026-06-12,2026-06-16,5,2.0,3.0,1,50.0
Bihar,East Champaran/ Motihari,Chakia APMC,Potato,Red,Grade A,40,2026-06-14,2026-09-01,80,2.0,8.0,18,46.15384615384615
Bihar,East Champaran/ Motihari,Chakia APMC,Tomato,Deshi,Grade A,25,2026-06-13,2026-08-28,77,2.0,12.0,11,45.83333333333333
Bihar,East Champaran/ Motihari,Madhuban APMC,Cabbage,Cabbage,Local,2,2026-06-04,2026-06-05,2,1.0,1.0,1,100.0
Bihar,East Champaran/ Motihari,Madhuban APMC,Onion,1st Sort,FAQ,75,2026-06-03,2026-09-01,91,1.0,4.0,61,82.43243243243244
Bihar,East Champaran/ Motihari,Madhuban APMC,Onion,1st Sort,Local,6,2026-07-15,2026-09-02,50,7.0,19.0,0,0.0
Bihar,East Champaran/ Motihari,Madhuban APMC,Potato,Other,FAQ,66,2026-06-03,2026-09-02,92,1.0,5.0,53,81.53846153846153
Bihar,East Champaran/ Motihari,Madhuban APMC,Potato,Other,Local,16,2026-06-17,2026-09-01,77,3.0,19.0,5,33.33333333333333
Bihar,East Champaran/ Motihari,Madhuban APMC,Tomato,Deshi,FAQ,1,2026-06-11,2026-06-11,1,,,0,0.0
Bihar,East Champaran/ Motihari,Madhuban APMC,Tomato,Deshi,Local,12,2026-06-03,2026-06-15,13,1.0,2.0,10,90.9090909090909
Bihar,East Champaran/ Motihari,Motihari APMC,Onion,Other,Grade A,74,2026-06-14,2026-09-02,81,1.0,3.0,68,93.15068493150685
Bihar,East Champaran/ Motihari,Motihari APMC,Potato,Jyoti,FAQ,16,2025-12-13,2026-01-23,42,2.0,12.0,6,40.0
Bihar,East Champaran/ Motihari,Motihari APMC,Potato,Other,Grade A,74,2026-06-12,2026-09-02,83,1.0,3.0,66,90.41095890410958
Bihar,East Champaran/ Motihari,Raxaul APMC,Onion,1st Sort,Grade A,72,2026-06-13,2026-09-04,84,1.0,3.0,60,84.50704225352112
Bihar,East Champaran/ Motihari,Raxaul APMC,Potato,Red Nanital,Grade A,71,2026-06-13,2026-09-02,82,1.0,3.0,60,85.71428571428571
Bihar,Gaya,Gaya APMC,Cabbage,Cabbage,FAQ,7,2026-06-12,2026-08-25,75,8.5,36.0,0,0.0
Bihar,Gaya,Gaya APMC,Tomato,Deshi,FAQ,6,2026-06-12,2026-08-31,81,16.0,33.0,1,20.0
Bihar,Gaya,Tekari APMC,Tomato,Deshi,Medium,4,2026-07-06,2026-08-01,27,12.0,12.0,0,0.0
Bihar,Jamui,Jamui APMC,Onion,1st Sort,Grade A,35,2026-06-10,2026-08-31,83,1.5,16.0,17,50.0
Bihar,Jamui,Jamui APMC,Onion,Medium,Grade A,1,2026-06-12,2026-06-12,1,,,0,0.0
Bihar,Jamui,Jamui APMC,Onion,Medium,Grade B,3,2026-06-09,2026-06-14,6,2.5,3.0,0,0.0
Bihar,Jamui,Jamui APMC,Potato,Jyoti,Grade A,39,2026-06-10,2026-09-01,84,2.0,16.0,17,44.73684210526316
Bihar,Jamui,Jamui APMC,Potato,Jyoti,Grade B,1,2026-06-09,2026-06-09,1,,,0,0.0
Bihar,Jamui,Jamui APMC,Potato,Red Nanital,Grade A,3,2026-06-15,2026-07-28,44,21.5,29.0,0,0.0
Bihar,Jamui,Jamui APMC,Tomato,Deshi,Grade A,29,2026-06-17,2026-09-01,77,2.0,27.0,11,39.285714285714285
Bihar,Jamui,Jamui APMC,Tomato,Deshi,Grade B,1,2026-06-12,2026-06-12,1,,,0,0.0
Bihar,Jamui,Sikandara APMC,Onion,1st Sort,Grade B,1,2026-06-11,2026-06-11,1,,,0,0.0
Bihar,Jamui,Sikandara APMC,Tomato,Deshi,Grade B,1,2026-06-11,2026-06-11,1,,,0,0.0
Bihar,Kaimur/Bhabhua,Kaimur APMC,Potato,Jyoti,Medium,2,2026-06-11,2026-06-12,2,1.0,1.0,1,100.0
Bihar,Kaimur/Bhabhua,Mohana APMC,Onion,Other,Grade A,2,2026-06-15,2026-06-18,4,3.0,3.0,0,0.0
Bihar,Kaimur/Bhabhua,Mohana APMC,Onion,Other,Grade B,1,2026-06-12,2026-06-12,1,,,0,0.0
Bihar,Kaimur/Bhabhua,Mohana APMC,Potato,Other,Grade A,4,2026-06-12,2026-06-25,14,3.0,7.0,0,0.0
Bihar,Kaimur/Bhabhua,Mohana APMC,Tomato,Hybrid,Grade A,2,2026-06-12,2026-06-18,7,6.0,6.0,0,0.0
Bihar,Khagaria,Khagaria APMC,Cabbage,Cabbage,Grade A,64,2026-06-10,2026-09-01,84,1.0,4.0,49,77.77777777777779
Bihar,Khagaria,Khagaria APMC,Cabbage,Cabbage,Grade B,1,2026-06-13,2026-06-13,1,,,0,0.0
Bihar,Khagaria,Khagaria APMC,Onion,Red,Grade A,49,2026-06-09,2026-09-01,85,1.0,9.0,31,64.58333333333334
Bihar,Khagaria,Khagaria APMC,Onion,Red,Grade B,2,2026-06-10,2026-06-25,16,15.0,15.0,0,0.0
Bihar,Khagaria,Khagaria APMC,Potato,Other,Grade A,1,2026-06-10,2026-06-10,1,,,0,0.0
Bihar,Khagaria,Khagaria APMC,Potato,Red,Grade A,44,2026-06-09,2026-09-01,85,1.0,5.0,23,53.48837209302325
Bihar,Khagaria,Khagaria APMC,Tomato,Deshi,Grade A,40,2026-06-13,2026-09-01,81,1.0,6.0,20,51.28205128205128
Bihar,Khagaria,Mansi Mandi APMC,Onion,Medium,FAQ,2,2025-12-18,2026-01-14,28,27.0,27.0,0,0.0
Bihar,Khagaria,Mansi Mandi APMC,Onion,Medium,Grade A,3,2026-06-25,2026-07-28,34,16.5,22.0,0,0.0
Bihar,Kishanganj,Bahadurganj APMC,Onion,1st Sort,Grade A,7,2026-06-20,2026-06-30,11,2.0,2.0,2,33.33333333333333
Bihar,Kishanganj,Bahadurganj APMC,Onion,Medium,FAQ,13,2025-11-16,2025-12-22,37,2.5,8.0,5,41.66666666666667
Bihar,Kishanganj,Bahadurganj APMC,Onion,Medium,Grade A,3,2026-06-24,2026-06-29,6,2.5,4.0,1,50.0
Bihar,Kishanganj,Bahadurganj APMC,Onion,Other,FAQ,13,2026-08-01,2026-08-27,27,1.0,13.0,9,75.0
Bihar,Kishanganj,Bahadurganj APMC,Onion,Other,Grade A,1,2026-06-19,2026-06-19,1,,,0,0.0
Bihar,Kishanganj,Bahadurganj APMC,Potato,Desi,FAQ,1,2026-08-02,2026-08-02,1,,,0,0.0
Bihar,Kishanganj,Bahadurganj APMC,Potato,Desi,Grade A,7,2026-06-20,2026-06-29,10,1.0,3.0,4,66.66666666666666
Bihar,Kishanganj,Bahadurganj APMC,Potato,Jyoti,FAQ,26,2025-11-16,2026-08-27,285,2.0,222.0,12,48.0
Bihar,Kishanganj,Bahadurganj APMC,Potato,Other,Grade A,1,2026-06-19,2026-06-19,1,,,0,0.0
Bihar,Kishanganj,Kishanganj APMC,Onion,Other,FAQ,26,2026-06-05,2026-08-27,84,1.0,35.0,16,64.0
Bihar,Kishanganj,Kishanganj APMC,Potato,Other,FAQ,26,2026-06-05,2026-08-27,84,1.0,35.0,16,64.0
Bihar,Madhubani,Benipatti APMC,Cabbage,Cabbage,FAQ,4,2026-06-06,2026-09-01,88,6.0,80.0,1,33.33333333333333
Bihar,Madhubani,Benipatti APMC,Onion,Bombay (U.P.),FAQ,28,2026-06-04,2026-09-03,92,2.0,15.0,6,22.22222222222222
Bihar,Madhubani,Benipatti APMC,Onion,Other,FAQ,17,2026-06-04,2026-07-25,52,3.0,7.0,3,18.75
Bihar,Madhubani,Benipatti APMC,Potato,Potato,FAQ,53,2026-06-04,2026-09-03,92,1.0,6.0,33,63.46153846153846
Bihar,Madhubani,Benipatti APMC,Potato,Red Nanital,FAQ,21,2026-06-11,2026-08-31,82,2.5,27.0,8,40.0
Bihar,Madhubani,Benipatti APMC,Potato,Red Nanital,Grade A,1,2026-07-13,2026-07-13,1,,,0,0.0
Bihar,Madhubani,Benipatti APMC,Pumpkin,Other,FAQ,3,2026-06-20,2026-06-23,4,1.5,2.0,1,50.0
Bihar,Madhubani,Benipatti APMC,Pumpkin,Pumpkin,FAQ,4,2026-06-25,2026-07-06,12,3.0,7.0,1,33.33333333333333
Bihar,Madhubani,Benipatti APMC,Tomato,Deshi,FAQ,7,2026-06-10,2026-08-24,76,7.5,40.0,0,0.0
Bihar,Madhubani,Jahajharpur APMC,Onion,1st Sort,FAQ,33,2026-06-09,2026-08-11,64,1.0,7.0,18,56.25
Bihar,Madhubani,Jahajharpur APMC,Onion,1st Sort,Grade A,12,2026-06-04,2026-08-12,70,5.0,26.0,2,18.181818181818183
Bihar,Madhubani,Jahajharpur APMC,Onion,Medium,Grade A,1,2026-06-08,2026-06-08,1,,,0,0.0
Bihar,Madhubani,Jahajharpur APMC,Onion,Other,Grade A,1,2026-07-07,2026-07-07,1,,,0,0.0
Bihar,Madhubani,Jahajharpur APMC,Onion,Red,FAQ,1,2026-06-07,2026-06-07,1,,,0,0.0
Bihar,Madhubani,Jahajharpur APMC,Onion,Red,Grade A,1,2026-06-05,2026-06-05,1,,,0,0.0
Bihar,Madhubani,Jahajharpur APMC,Potato,Jyoti,FAQ,15,2026-07-07,2026-08-12,37,1.5,7.0,7,50.0
